ObjectID,Object Number,Sort Number,Dept,Maker,Alpha Sort,Title,Date,Begin Date,End Date,Medium,Dimensions,Credit Line,ClassificationTerm,Copyright,Photo Credit,Primary Image URL,Primary Image Filename
52947,2007-20,2007   20,American,"Rubens Peale, American, 1784–1865","Peale, Rubens",Still Life with Watermelon,1865,1865,1865,Oil on canvas,"48.3 x 69.9 cm. (19 x 27 1/2 in.)
frame: 66.5 × 87 × 8.5 cm (26 3/16 × 34 1/4 × 3 3/8 in.)",Gift in honor of Professor John Wilmerding from his friends and former students and the Kathleen C. Sherrerd Fund for Acquisitions in American Art,paintings,,photo Bruce M. White,artimage.princeton.edu/files/ProductionJpegs/2007-20.jpg,2007-20.jpg
52872,2007-30.1,2007   30     1,Photo,"Nicolaas Henneman, Dutch, 1813–1893","Henneman, Nicolaas",Aztec Lilliputians,1853,1853,1853,Coated salted paper or light albumen print,"10.3 x 8.8 cm. (4 1/16 x 3 7/16 in.)
mount: 30 x 23.1 cm. (11 13/16 x 9 1/8 in.)","Museum purchase, Surdna Fund","albumen prints, black-and-white photographs, black-and-white photographs, black-and-white photography, black-and-white photography, salted paper prints",,,artimage.princeton.edu/files/ProductionJpegs/2007-30-1.jpg,2007-30-1.jpg
16688,2007-139,2007  139,AAA,Classic (Tlamimilolpa-Metepec); Teotihuacan,Classic; Teotihuacan,Mask,A.D. 250–550,250,550,Travertine,"h. 18.5 cm., w. 17.5 cm., d. 11.3 cm. (7 5/16 x 6 7/8 x 4 7/16 in.)",Gift of Gillett G. Griffin,"masks (costume), sculpture",,photo Bruce M. White,artimage.princeton.edu/files/ProductionJpegs/L1970-44.jpg,L1970-44.jpg
55498,2008-62,2008   62,Photo,"James Wallace Black, American, 1825–1896",Black James Wallace,Enchondroma of the scapula,1863,1863,1863,Albumen print,"29.5 x 23.1 cm. (11 5/8 x 9 1/8 in.)
mount: 29.9 x 25.4 cm. (11 3/4 x 10 in.)","Museum purchase, anonymous gift","black-and-white photographs, black-and-white photography, photographs",,,artimage.princeton.edu/files/ProductionJpegs/2008-62.jpg,2008-62.jpg
55556,2008-71,2008   71,EPS,"Gustave Courbet, French, 1819–1877",Courbet Gustave,View of a rough sea near a cliff,after 1873,1873,1873,Oil on canvas,"61 x 81 cm. (24 x 31 7/8 in.)
89.5 × 109.9 × 9.5 cm (35 1/4 × 43 1/4 × 3 3/4 in.)","Museum Purchase, Fowler McCormick, Class of 1921, Fund in honor of Susan M. Taylor, director of the Princeton University Art Museum, 2000-2008",oil paintings,,photo Bruce M. White,artimage.princeton.edu/files/ProductionJpegs/2008-71.jpg,2008-71.jpg
56238,2009-1,2009    1,American,"Robert Walter Weir, American, 1803–1889","Weir, Robert Walter",The Greenwich Boat Club,1833,1833,1833,Oil on canvas,"54 x 77.5 cm. (21 1/4 x 30 1/2 in.)
frame: 77 × 100.3 × 9.8 cm (30 5/16 × 39 1/2 × 3 7/8 in.)","Museum purchase, Fowler McCormick, Class of 1921, Fund and the Kathleen Compton Sherrerd Fund for Acquisitions in American Art; frame gift of Eli Wilner & Company
",oil paintings,,photo Bruce M. White,artimage.princeton.edu/files/ProductionJpegs/2009-1.jpg,2009-1.jpg
56301,2009-23,2009   23,EPS,French,French,Panel from a Casket: Sir Gawain on the Marvelous Bed,1300–50,1300,1350,Ivory,10.7 x 12 x 0.5 cm. (4 3/16 x 4 3/4 x 3/16 in.),"Museum purchase, Carl Otto von Kienbusch Jr. Memorial Collection Fund and Fowler McCormick, Class of 1921, Fund",ivories,,photo Bruce M. White,artimage.princeton.edu/files/ProductionJpegs/2009-23.jpg,2009-23.jpg
56266,2009-24,2009   24,P&D,"Joseph Wright of Derby, British, 1734–1797","Wright of Derby, Joseph","Entrance to the Dove Holes, Derbyshire",1773,1773,1773,Brush and gray and black wash over touches of graphite on cream laid paper,34.3 x 52.7 cm. (13 1/2 x 20 3/4 in.),"Museum purchase, Surdna Fund and Fowler McCormick, Class of 1921, Fund",,,photo Bruce M. White,artimage.princeton.edu/files/ProductionJpegs/2009-24.jpg,2009-24.jpg
55895,2009-36,2009   36,Asian,"Japanese; Edo period, 1600–1868; Katsushika Hokusai, 1760–1849; Published by Eijudo",Japanese; Edo period; Katsushika Hokusai; Eijudo,The Poem of Fujiwara no Michinobu Ason,1839,1839,1839,Woodblock print (?ban yoko-e format); ink and color on paper,"26.2 x 37.6 cm. (10 5/16 x 14 13/16 in.)
mat: 36.2 x 48.9 cm. (14 1/4 x 19 1/4 in.)","Museum purchase, Laura P. Hall Memorial Fund and gift of the P.Y. and Kinmay W. Tang Center for East Asian Art
","Japanese printmaking styles, oban, woodblock prints",,,artimage.princeton.edu/files/ProductionJpegs/2009-36.jpg,2009-36.jpg
56362,2009-74,2009   74,Photo,"Maurice Loewy, French, 1833–1907; Pierre-Henri Puiseux, French, 1855–1928","Loewy, Maurice; Puiseux, Pierre-Henri","Ray System of Tycho, Waning Phase",1900,1900,1900,Photogravure,"image: 56.8 x 46.6 cm. (22 3/8 x 18 3/8 in.)
sheet: 80 x 59.7 cm. (31 1/2 x 23 1/2 in.)","Museum purchase, Fowler McCormick, Class of 1921, Fund","black-and-white photographs, black-and-white photography, photographs",,photo Bruce M. White,artimage.princeton.edu/files/ProductionJpegs/2009-74.jpg,2009-74.jpg
56358,2009-77,2009   77,Asian,"Japanese; Meiji period, 1868–1912; Kobayashi Kiyochika ????, 1847–1915",Japanese; Meiji period; Kobayashi Kiyochika,The Great Fire at Ry?goku Bridge,,1867,1915,"Hanging scroll; ink, color, and gold on silk

","Painting: 85.7 x 118.7 cm. (33 3/4 x 46 3/4 in.)
Mount: 179.8 x 134.2 cm. (70 13/16 x 52 13/16 in.)","Museum purchase, Fowler McCormick, Class of 1921, Fund","hanging scrolls, Japanese painting styles, scroll paintings",,photo Bruce M. White,artimage.princeton.edu/files/ProductionJpegs/2009-77.jpg,2009-77.jpg
57122,2009-81,2009   81,ABI,Greek; Hellenistic,Greek; Hellenistic,Statuette of Hermaphrodite,2nd century B.C.,100,199,White marble,"h. 149.1 cm., w. 27.5 cm., d. 13.2 cm. (58 11/16 x 10 13/16 x 5 3/16 in.)","Museum purchase, Fowler McCormick, Class of 1922, Fund","sculpture, statue",,photo Bruce M. White,artimage.princeton.edu/files/ProductionJpegs/2009-81_FRN1.jpg,2009-81_FRN1.jpg
57129,2009-88,2009   88,AAA,Late Formative (Nisa phase); Zapotec,Formative; Zapotec,Vessel in the form of a prone creature,100 B.C.–A.D. 200,-100,200,Fine-grained grayware ceramic,"h. 13.8 cm., l. 22.9 cm., d. 12.1 cm. (5 7/16 x 9 x 4 3/4 in.)","Museum purchase, Fowler McCormick, Class of 1921, Fund",urns,,photo Bruce M. White,artimage.princeton.edu/files/ProductionJpegs/2009-88_1.jpg,2009-88_1.jpg
57132,2009-129,2009  129,AAA,Early Intermediate; Mochica,Early Intermediate Period; Mochica,Thin-bladed knife with finial depicting human and feline,A.D. 600–800,600,800,Cast copper alloy,"h. 27.3 cm., w. 9.5 cm. (10 3/4 x 3 3/4 in.)
27.3 x 7.6 x 4.4","Museum purchase, Fowler McCormick, Class of 1921, Fund","bloodletters, ceremonial objects, chisels, finials",,photo Bruce M. White,artimage.princeton.edu/files/ProductionJpegs/2009-129_L.jpg,2009-129_L.jpg
58323,2010-15,2010   15,P&D,"Pierre-Paul Prud'hon, French, 1758–1823","Prud'hon, Pierre-Paul",Nicolas Perchet,1795,1795,1795,Pastel on blue-gray paper,"40.0 x 31.0 cm. (15 3/4 x 12 3/16 in.)
frame (oval): 55.9 x 43.2 cm. (22 x 17 in.)","Museum purchase, Fowler McCormick, Class of 1921, Fund","drawing, pastel, portrait",,photo Bruce M. White,artimage.princeton.edu/files/ProductionJpegs/2010-15.jpg,2010-15.jpg
58880,2010-81,2010   81,Asian,"Korean; Goryeo dynasty, 918–1392",Korean; Goryeo,Melon ewer with lotus-flower design,12th century,1100,1200,"Stoneware with celadon glaze, underglaze relief, and incised designs","h. 20.5 cm., diam. 18.0 cm. (8 1/16 x 7 1/16 in.)","Museum purchase, Fowler McCormick, Class of 1921, Fund
","ewers, incising, reliefs, underglazing",,photo Bruce M. White,artimage.princeton.edu/files/ProductionJpegs/TC2010-24_0359.jpg,TC2010-24_0359.jpg
59080,2010-90,2010   90,AAA,Classic Black-on-White (Style III); Mimbres,Classic Black-on-White (Style III); Mimbres,Bowl with bighorn sheep,A.D. 1000–1150,1000,1150,Ceramic with white ground slip and black design slip,"h. 9.5 cm., diam. 23.5 cm. (3 3/4 x 9 1/4 in.)","Museum purchase, Fowler McCormick, Class of 1921, Fund",bowls (vessels),,photo Bruce M. White,artimage.princeton.edu/files/ProductionJpegs/2010-90.jpg,2010-90.jpg
59651,2010-101,2010  101,EPS,"Angelica Kauffmann, British, born in Switzerland, 1741–1807","Kauffmann, Angelica",Portrait of Sarah Harrop (Mrs. Bates) as a Muse,1780–81,1780,1781,Oil on canvas,"142 x 121 cm. (55 7/8 x 47 5/8 in.)
frame: 163.8 x 141 x 6.3 cm. (64 1/2 x 55 1/2 x 2 1/2 in.)","Museum purchase, Surdna Fund and Fowler McCormick, Class of 1921, Fund
",oil paintings,,photo Bruce M. White,artimage.princeton.edu/files/ProductionJpegs/2010-101.jpg,2010-101.jpg
60129,2010-129,2010  129,African,Igbo artist,Igbo,Ikenga,first half of the 20th century,1900,1949,Wood and polychrome,"h. 116.0 cm., w. 30.0 cm., d. 30.0 cm. (45 11/16 x 11 13/16 x 11 13/16 in.)","Museum purchase, Fowler McCormick, Class of 1921, Fund
","ceremonial objects, figures (representations), ikengas",,photo Bruce M. White,artimage.princeton.edu/files/ProductionJpegs/2010-129_0110.jpg,2010-129_0110.jpg
60785,2011-25,2011   25,Photo,"Benjamin J. Falk, American, 1852–1925","Falk, Benjamin J.",Thomas Alva Edison,ca. 1900,1895,1905,Platinum print,"sheet (sight): 34 x 25.3 cm. (13 3/8 x 9 15/16 in.)
frame: 53 x 44 cm. (20 7/8 x 17 5/16 in.)","Museum purchase, gift of David and Kathryn Richardson, parents of Andrew Richardson, Class of 1992, and Matthew Richardson, Class of 1997, in honor of Peter C. Bunnell","black-and-white photographs, black-and-white photography, platinum prints",,photo Bruce M. White,artimage.princeton.edu/files/ProductionJpegs/2011-25.jpg,2011-25.jpg
61090,2011-42,2011   42,African,Yoruba artist,Yoruba,Pair of ere ibeji figures with beaded tunic,late 19th–early 20th century,1870,1929,"Wood, camwood, metal, glass beads, fabric, thread, and leather","h. 25.4 cm., w. 26.0 cm., d. 20.3 cm. (10 x 10 1/4 x 8 in.)","Museum purchase, Fowler McCormick, Class of 1921, Fund","beadwork, figurines, funerary art",,photo Bruce M. White,artimage.princeton.edu/files/ProductionJpegs/2011-42_FRN1.jpg,2011-42_FRN1.jpg
61092,2011-43,2011   43,AAA,Chimú; Late Intermediate,Chimú; Late Intermediate,The Chimú Prisoner Textile (fragment),A.D. 1200–1290,1200,1290,"Cotton with red, ochre, green and blue pigments","186 x 162.5 cm. (73 1/4 x 64 in.)
canvas mount: 189 × 165.3 × 2.8 cm (74 7/16 × 65 1/16 × 1 1/8 in.)","Museum purchase, Fowler McCormick, Class of 1921, Fund","dyeing, textiles, weaving",,,artimage.princeton.edu/files/ProductionJpegs/2011-43.jpg,2011-43.jpg
61091,2011-62,2011   62,African,Yoruba artist,Yoruba,Gelede headdress,19th century,1800,1899,Wood and pigment,"h. 32.4 cm., w. 18.4 cm., d. 13.6 cm. (12 3/4 x 7 1/4 x 5 5/16 in.)","Museum purchase, Mary Trumbull Adams Art Fund","headdresses, masks (costume)",,photo Bruce M. White,artimage.princeton.edu/files/ProductionJpegs/2011-62_a.jpg,2011-62_a.jpg
62508,2011-107,2011  107,American,"Robert S. Duncanson, American, 1821–1872","Duncanson, Robert S.",Untitled (Landscape),late 1850s,1857,1859,Oil on canvas,"61 x 66 cm. (24 x 26 in.)
frame: 92.3 × 120.5 × 7.5 cm. (36 5/16 × 47 7/16 × 2 15/16 in.)","Museum purchase, Kathleen Compton Sherrerd Fund for Acquisitions in American Art and Mary Trumbull Adams Art Fund",oil paintings,,,artimage.princeton.edu/files/ProductionJpegs/2011-107.jpg,2011-107.jpg
62897,2011-154 a-b,2011  154 a    b,ABI,Etruscan,Etruscan,Praenestine Cista with engravings of the Dioscuri and the Judgment of Paris,ca. 300 B.C.,-305,-295,Cast and hammered bronze,"h. 41.3 cm., diam. 24.1 cm. (16 1/4 x 9 1/2 in.)","Museum purchase, Fowler McCormick, Class of 1921, Fund, Carl Otto von Kienbusch, Jr., Memorial Collection Fund, and Hugh Leander Adams, Mary Trumbull Adams, and Hugh Trumbull Adams Princeton Art Fund","boxes (containers), funerary objects",,photo Bruce M. White,artimage.princeton.edu/files/ProductionJpegs/2011-154_a-b_view_a_low_angle.jpg,2011-154_a-b_view_a_low_angle.jpg
65164,2012-76,2012   76,EPS,"Alfred Stevens, Belgian, 1823–1906","Stevens, Alfred",The Psyché (My Studio),ca. 1871,1870,1872,Oil on panel,"73.7 x 59.1 cm. (29 x 23 1/4 in.)
frame: 97.8 x 85.1 x 7.4 cm. (38 1/2 x 33 1/2 x 2 15/16 in.)","Museum purchase, Fowler McCormick, Class of 1921, Fund",oil paintings,,photo Bruce M. White,artimage.princeton.edu/files/ProductionJpegs/2012-76.jpg,2012-76.jpg
73907,2012-77,2012   77,African,Yoruba artist,Yoruba,Tunic,late 19th–early 20th century,1870,1929,"Glass and stone beads, fabric, and thread",approximately: 101.6 x 71.1 cm. (40 x 28 in.),"Museum purchase, Fowler McCormick, Class of 1921, Fund","beadwork, tunics",,photo Bruce M. White,artimage.princeton.edu/files/ProductionJpegs/2012-77_FRN.jpg,2012-77_FRN.jpg
80800,2012-82,2012   82,AAA,Early Classic; Late Comala,Classic; Comala,Standing ballplayer,A.D. 200–400,200,400,Ceramic with traces of pigment,h. 32.9 cm. (12 15/16 in.),"Museum purchase, Fowler McCormick, Class of 1921, Fund",figurines,,photo Bruce M. White,artimage.princeton.edu/files/ProductionJpegs/2012_82_FRN.jpg,2012_82_FRN.jpg
34202,y207,207     y,ABI,Assyrian,Assyrian,"Inscribed relief of a winged genius, from the palace of Ashurnasirpal II at Nimrud, Iraq",ca. 885–860 B.C.,-885,-860,Gypseous limestone,"h. 147.0 cm., w. 126.0 cm., d. 6.2 cm. (57 7/8 x 49 5/8 x 2 7/16 in.)","Gift of Robert Garrett, Class of 1897",reliefs,,photo Bruce M. White,artimage.princeton.edu/files/ProductionJpegs/y207_a.jpg,y207_a.jpg
34085,y33,33     y,ABI,"Andrea Rico di Candia, Cretan, active 1451–1492","Candia, Andrea Rico di",Virgin of the Passion,late 15th century,1451,1492,Tempera on wood panel,"91.0 x 77.0 cm. (35 13/16 x 30 5/16 in.)
frame: 111.4 x 86.0 x 6.7 cm. (43 7/8 x 33 7/8 x 2 5/8 in.)","Gift of Allan Marquand, Class of 1874","icons, paintings",,photo Bruce M. White,artimage.princeton.edu/files/ProductionJpegs/y33.jpg,y33.jpg
34110,y340,340     y,EPS,"Carlo Portelli da Loro, Italian, before 1510–1574","Portelli, Carlo da Loro","Virgin, Child, Infant John, and Saint Margaret",1565-74,1565,1574,"Oil on wood panel
","125.5 x 97 cm. (49 7/16 x 38 3/16 in.)
frame: 175.3 x 143.8 x 82.5 cm. (69 x 56 5/8 x 32 1/2 in.)","Gift of Harold Godwin, Class of 1879",paintings,,photo Bruce M. White,artimage.princeton.edu/files/ProductionJpegs/y340.jpg,y340.jpg
34742,y711,711     y,EPS,"follower of Hieronymus Bosch, Netherlandish, ca. 1450–1516",Bosch Hieronymus,Christ before Pontius Pilate,ca. 1520,1515,1525,"Oil and tempera on oak panel
","80 x 104 cm. (31 1/2 x 40 15/16 in.)
frame: 101 x 125.4 x 6.3 cm. (39 3/4 x 49 3/8 x 2 1/2 in.)","Gift of Allan Marquand, Class of 1874","oil paint, paintings, tempera",,photo Bruce M. White,artimage.princeton.edu/files/ProductionJpegs/y711.jpg,y711.jpg
9659,CHW W289,HW    W    C  289,Photoarch,"Clarence H. White, American, 1871–1925","White, Clarence Hudson",Morning,1905,1905,1905,Gum bichromate print,24.5 x 19.5 cm. (9 5/8 x 7 11/16 in.),"The Clarence H. White Collection, assembled and organized by Professor Clarence H. White Jr., and given in memory of Lewis F. White, Dr. Maynard P. White Sr., and Clarence H. White Jr., the sons of Clarence H. White Sr. and Jane Felix White","black-and-white photographs, black-and-white photography, gum bichromate prints, photographs, photography",,photo Bruce M. White,artimage.princeton.edu/files/ProductionJpegs/CHW-W289.jpg,CHW-W289.jpg
45237,PP222,P       222P,American,"Charles Willson Peale, American, 1741–1827","Peale, Charles Willson",George Washington at the Battle of Princeton,1783–84,1783,1784,Oil on canvas,"237 x 145 cm. (93 5/16 x 57 1/16 in.)
frame: 275 × 179 × 10 cm (108 1/4 × 70 1/2 × 3 15/16 in.)","Princeton University, commissioned by the Trustees.","oil paintings, portrait",,photo Bruce M. White,artimage.princeton.edu/files/ProductionJpegs/PP222_1.jpg,PP222_1.jpg
45301,PP303,P       303P,American,"William Stanley Haseltine, American, 1835–1900",Haseltine William Stanley,Isle of Capri: The Faraglioni,1870s,1870,1879,Oil on canvas,"83 x 142 cm. (32 11/16 x 55 7/8 in.)
frame: 97.8 x 158.8 x 5.1 cm. (38 1/2 x 62 1/2 x 2 in.)","Princeton University, gift of the Butler Family",oil paintings,,photo Bruce M. White,artimage.princeton.edu/files/ProductionJpegs/PP303.jpg,PP303.jpg
45424,PP344,P       344P,American,"John White Alexander, American, 1856–1915","Alexander, John White",Henry G. Marquand,1896,1896,1896,Oil on canvas,"198 x 107 cm. (77 15/16 x 42 1/8 in.)
frame: 214.3 × 123.3 × 9 cm (84 3/8 × 48 9/16 × 3 9/16 in.)","Princeton University, presented by the daughters of Mr. and Mrs. Allan Marquand","oil paintings, portrait",,photo Bruce M. White,artimage.princeton.edu/files/ProductionJpegs/PP344.jpg,PP344.jpg
39817,PP690,P       690P,American,American,American,High chest of drawers,ca. 1770,1765,1775,"Mahogany, tulip, poplar, white cedar, and brass","h. 238.5 cm., w. 109.5 cm., d. 60.5 cm. (93 7/8 x 43 1/8 x 23 13/16 in.)","Princeton University, Prospect House, Bequest of Mrs. Mary K. Wilson Henry",high chests of drawers,,photo Bruce M. White,artimage.princeton.edu/files/ProductionJpegs/L1968-41.jpg,L1968-41.jpg
45067,MWA 47-168-1,WA       47M  168   1,Photoarch,"Minor White, American, 1908–1976","White, Minor","Devil's Slide, San Mateo County, California","October 12, 1947",1947,1947,Gelatin silver print,"9.2 × 11.9 cm (3 5/8 × 4 11/16 in.)
mount: 24.1 × 19.1 cm (9 1/2 × 7 1/2 in.)","The Minor White Archive, Princeton University Art Museum, bequest of Minor White","black-and-white photography, gelatin silver prints",© Trustees of Princeton University,,artimage.princeton.edu/files/ProductionJpegs/MWA00197.jpg,MWA00197.jpg
